# k2;k3;k4;k5;k6;k7;e;Vol;T
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-177.mat
1.272469e+00;1.060590e-01;1.258668e+00;3.525438e-03;5.086002e-02;1.252125e+01;9.559528e-01;1.161787e-01;1.832464e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-147.mat
1.373696e+00;1.314456e-01;1.498427e+00;5.043575e-03;5.666288e-02;1.296976e+01;9.585000e-01;1.304817e-01;1.876973e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-142.mat
1.334251e+00;1.129466e-01;1.314858e+00;3.228841e-03;5.548513e-02;1.259161e+01;9.650304e-01;1.222492e-01;1.768776e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-124.mat
1.357878e+00;1.221710e-01;1.458557e+00;4.092320e-03;5.716849e-02;1.286511e+01;9.680046e-01;1.542560e-01;1.954561e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-136.mat
1.326864e+00;1.364337e-01;1.418649e+00;4.095135e-03;6.166839e-02;1.423946e+01;9.704260e-01;1.771233e-01;2.024922e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-162.mat
1.659584e+00;1.397978e-01;1.560248e+00;4.060799e-03;7.270138e-02;1.338201e+01;9.773152e-01;1.147018e-01;2.160211e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-137.mat
1.512065e+00;1.198060e-01;1.485644e+00;3.777674e-03;5.780691e-02;1.187835e+01;9.808003e-01;1.229983e-01;1.881581e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-132.mat
1.711500e+00;9.940386e-02;1.489579e+00;3.883962e-03;5.475670e-02;9.908002e+00;9.838399e-01;1.092710e-01;1.880767e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-114.mat
1.557573e+00;1.094528e-01;1.535419e+00;4.191204e-03;5.425712e-02;1.081134e+01;9.934618e-01;1.096645e-01;1.941627e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-157.mat
1.254873e+00;1.345764e-01;1.522553e+00;5.311815e-03;5.417141e-02;1.332734e+01;9.984110e-01;1.304221e-01;1.972780e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-186.mat
1.256599e+00;1.496121e-01;1.480565e+00;5.540581e-03;5.909333e-02;1.497687e+01;1.002287e+00;1.238779e-01;1.576077e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-105.mat
1.300708e+00;1.300309e-01;1.553714e+00;5.181514e-03;5.256088e-02;1.276470e+01;1.010487e+00;1.380290e-01;1.989282e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-103.mat
1.331586e+00;1.368448e-01;1.505974e+00;4.348982e-03;5.766329e-02;1.344920e+01;1.017311e+00;1.313040e-01;1.877836e+04
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-dc-ca-sample-111.mat
