# k1;k2;k3;k4;k5;k6;e;Vol;T
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-31.mat
2.080244e+00;5.561446e+00;3.441284e+02;5.466812e-01;5.966616e+00;9.474813e+00;5.567178e+00;6.541460e-11;2.181699e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-101.mat
7.586360e+00;5.130263e+00;3.051598e+02;4.256998e-01;5.012571e+00;3.320624e+01;5.632919e+00;1.915464e-09;3.240080e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-56.mat
4.508720e+00;4.699890e+00;5.927862e+02;2.808749e-01;3.218646e+00;2.020260e+01;5.639385e+00;1.117584e-07;2.307027e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-108.mat
3.310137e+00;5.577669e+00;2.677759e+02;6.187664e-01;6.492490e+00;1.469203e+01;5.807356e+00;6.291744e-11;2.120390e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-130.mat
4.367671e+00;4.676756e+00;6.495284e+02;3.156986e-01;3.157961e+00;1.962148e+01;6.096179e+00;1.221188e-07;2.317996e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-68.mat
2.059266e+00;5.365317e+00;5.294712e+02;5.746908e-01;5.402369e+00;9.219174e+00;6.175442e+00;5.396522e-11;1.639203e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-80.mat
4.265253e+00;5.450963e+00;4.330395e+02;2.716396e-01;6.115007e+00;1.864015e+01;6.282170e+00;6.882131e-10;2.368759e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-110.mat
5.980699e+00;4.645701e+00;6.568249e+02;3.806129e-01;3.259317e+00;2.618048e+01;6.472012e+00;7.176607e-08;2.601598e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-113.mat
1.112042e+00;4.170766e+00;7.498994e+02;2.612586e-01;1.685803e+00;4.917900e+00;6.615806e+00;1.064621e-11;1.287767e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-65.mat
5.626890e+00;5.668843e+00;3.299265e+02;2.648513e-01;6.777174e+00;2.480615e+01;6.619789e+00;1.896362e-09;2.583669e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-91.mat
3.224990e+00;5.012256e+00;7.047217e+02;4.474922e-01;4.274564e+00;1.448020e+01;6.931768e+00;7.701841e-09;1.825561e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-53.mat
3.035886e+00;5.862330e+00;2.329772e+02;3.438310e-01;7.742631e+00;1.316025e+01;6.935457e+00;4.195648e-13;1.878269e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-86.mat
4.378601e+00;4.159668e+00;7.881374e+02;3.760784e-01;1.660127e+00;1.946941e+01;7.069063e+00;1.339023e-06;2.019963e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-50.mat
2.713208e+00;6.009842e+00;2.546568e+02;3.582157e-01;7.865141e+00;1.199780e+01;7.090041e+00;4.104223e-13;1.844120e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-57.mat
1.960114e+00;4.666659e+00;7.801547e+02;2.840954e-01;3.132764e+00;8.747833e+00;7.168144e+00;2.176582e-10;1.525976e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-58.mat
3.129902e+00;4.302674e+00;8.103856e+02;4.174177e-01;2.006023e+00;1.393144e+01;7.220075e+00;2.322982e-07;1.967297e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-115.mat
3.018288e+00;6.200922e+00;2.216448e+02;3.475871e-01;8.149831e+00;1.358209e+01;7.319367e+00;9.281919e-13;2.414621e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-38.mat
1.342611e+00;4.099821e+00;8.346974e+02;1.743271e-01;1.253500e+00;6.046395e+00;7.419137e+00;7.996851e-09;1.207212e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-95.mat
2.459122e+00;4.434722e+00;8.385488e+02;3.493199e-01;2.161323e+00;1.111683e+01;7.506691e+00;6.313410e-09;1.484943e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/c//data//Ostrenko2019-pe-dc-ed-sample-97.mat
1.949576e+00;6.250463e+00;3.074055e+02;4.132343e-01;8.673304e+00;8.660491e+00;7.992365e+00;1.318404e-15;1.507649e+03
